sequence_id,repertoire_id,recording_id,individual_id,receiver_id,pair_id,stage,context,sequence,n_elements,session_number,recording_datetime,source_file
before_phees_2022-02-28_09-34-19_0000045_labelled_Wuschel_pheeseq_08.txt::sequence=7,focal=Wuschel|conspecific=Olympia|stage=before|session=1,participants=Olympia%2BWuschel|stage=before|session=1,Wuschel,Olympia,B,before,partner,AAK,3,1,2022-02-28T09:34:19,before_phees_2022-02-28_09-34-19_0000045_labelled_Wuschel_pheeseq_08.txt
before_phees_2022-02-28_09-34-19_0000045_labelled_Wuschel_pheeseq_09.txt::sequence=8,focal=Wuschel|conspecific=Olympia|stage=before|session=1,participants=Olympia%2BWuschel|stage=before|session=1,Wuschel,Olympia,B,before,partner,AAA,3,1,2022-02-28T09:34:19,before_phees_2022-02-28_09-34-19_0000045_labelled_Wuschel_pheeseq_09.txt
before_phees_2022-02-28_09-34-19_0000045_labelled_Wuschel_pheeseq_10.txt::sequence=9,focal=Wuschel|conspecific=Olympia|stage=before|session=1,participants=Olympia%2BWuschel|stage=before|session=1,Wuschel,Olympia,B,before,partner,AAPA,4,1,2022-02-28T09:34:19,before_phees_2022-02-28_09-34-19_0000045_labelled_Wuschel_pheeseq_10.txt
before_phees_2022-02-28_09-34-19_0000045_labelled_Wuschel_pheeseq_11.txt::sequence=10,focal=Wuschel|conspecific=Olympia|stage=before|session=1,participants=Olympia%2BWuschel|stage=before|session=1,Wuschel,Olympia,B,before,partner,AA,2,1,2022-02-28T09:34:19,before_phees_2022-02-28_09-34-19_0000045_labelled_Wuschel_pheeseq_11.txt
before_phees_2022-02-28_09-34-19_0000045_labelled_Wuschel_pheeseq_12.txt::sequence=11,focal=Wuschel|conspecific=Olympia|stage=before|session=1,participants=Olympia%2BWuschel|stage=before|session=1,Wuschel,Olympia,B,before,partner,AAPPP,5,1,2022-02-28T09:34:19,before_phees_2022-02-28_09-34-19_0000045_labelled_Wuschel_pheeseq_12.txt
before_phees_2022-02-28_09-34-19_0000045_labelled_Wuschel_pheeseq_13.txt::sequence=12,focal=Wuschel|conspecific=Olympia|stage=before|session=1,participants=Olympia%2BWuschel|stage=before|session=1,Wuschel,Olympia,B,before,partner,AAPAPPPKK,9,1,2022-02-28T09:34:19,before_phees_2022-02-28_09-34-19_0000045_labelled_Wuschel_pheeseq_13.txt
before_phees_2022-02-28_09-34-19_0000045_labelled_Wuschel_pheeseq_14.txt::sequence=13,focal=Wuschel|conspecific=Olympia|stage=before|session=1,participants=Olympia%2BWuschel|stage=before|session=1,Wuschel,Olympia,B,before,partner,AAPAP,5,1,2022-02-28T09:34:19,before_phees_2022-02-28_09-34-19_0000045_labelled_Wuschel_pheeseq_14.txt
before_phees_2022-02-28_09-34-19_0000045_labelled_Wuschel_pheeseq_16.txt::sequence=14,focal=Wuschel|conspecific=Olympia|stage=before|session=1,participants=Olympia%2BWuschel|stage=before|session=1,Wuschel,Olympia,B,before,partner,AA,2,1,2022-02-28T09:34:19,before_phees_2022-02-28_09-34-19_0000045_labelled_Wuschel_pheeseq_16.txt
before_phees_2022-02-28_09-34-19_0000045_labelled_Wuschel_pheeseq_45.txt::sequence=16,focal=Wuschel|conspecific=Olympia|stage=before|session=1,participants=Olympia%2BWuschel|stage=before|session=1,Wuschel,Olympia,B,before,partner,AAP,3,1,2022-02-28T09:34:19,before_phees_2022-02-28_09-34-19_0000045_labelled_Wuschel_pheeseq_45.txt
before_phees_2022-02-28_09-34-19_0000045_labelled_Wuschel_pheeseq_47.txt::sequence=17,focal=Wuschel|conspecific=Olympia|stage=before|session=1,participants=Olympia%2BWuschel|stage=before|session=1,Wuschel,Olympia,B,before,partner,AA,2,1,2022-02-28T09:34:19,before_phees_2022-02-28_09-34-19_0000045_labelled_Wuschel_pheeseq_47.txt
before_phees_2022-02-28_09-34-19_0000045_labelled_Wuschel_pheeseq_50.txt::sequence=18,focal=Wuschel|conspecific=Olympia|stage=before|session=1,participants=Olympia%2BWuschel|stage=before|session=1,Wuschel,Olympia,B,before,partner,AAP,3,1,2022-02-28T09:34:19,before_phees_2022-02-28_09-34-19_0000045_labelled_Wuschel_pheeseq_50.txt
before_phees_2022-02-28_09-34-19_0000045_labelled_Wuschel_pheeseq_51.txt::sequence=19,focal=Wuschel|conspecific=Olympia|stage=before|session=1,participants=Olympia%2BWuschel|stage=before|session=1,Wuschel,Olympia,B,before,partner,AAK,3,1,2022-02-28T09:34:19,before_phees_2022-02-28_09-34-19_0000045_labelled_Wuschel_pheeseq_51.txt
before_phees_2022-02-28_09-34-19_0000045_labelled_Wuschel_pheeseq_52.txt::sequence=20,focal=Wuschel|conspecific=Olympia|stage=before|session=1,participants=Olympia%2BWuschel|stage=before|session=1,Wuschel,Olympia,B,before,partner,AAP,3,1,2022-02-28T09:34:19,before_phees_2022-02-28_09-34-19_0000045_labelled_Wuschel_pheeseq_52.txt
before_phees_2022-02-28_09-34-19_0000045_labelled_Wuschel_pheeseq_53.txt::sequence=21,focal=Wuschel|conspecific=Olympia|stage=before|session=1,participants=Olympia%2BWuschel|stage=before|session=1,Wuschel,Olympia,B,before,partner,AAP,3,1,2022-02-28T09:34:19,before_phees_2022-02-28_09-34-19_0000045_labelled_Wuschel_pheeseq_53.txt
before_phees_2022-03-01_09-22-30_0000047_labelled_Olympia_pheeseq_03.txt::sequence=2,focal=Olympia|conspecific=Tabor|stage=before|session=1,participants=Olympia%2BTabor|stage=before|session=1,Olympia,Tabor,B,before,non-partner,AA,2,1,2022-03-01T09:22:30,before_phees_2022-03-01_09-22-30_0000047_labelled_Olympia_pheeseq_03.txt
before_phees_2022-03-01_09-22-30_0000047_labelled_Olympia_pheeseq_04.txt::sequence=3,focal=Olympia|conspecific=Tabor|stage=before|session=1,participants=Olympia%2BTabor|stage=before|session=1,Olympia,Tabor,B,before,non-partner,AA,2,1,2022-03-01T09:22:30,before_phees_2022-03-01_09-22-30_0000047_labelled_Olympia_pheeseq_04.txt
before_phees_2022-03-01_09-22-30_0000047_labelled_Olympia_pheeseq_07.txt::sequence=5,focal=Olympia|conspecific=Tabor|stage=before|session=1,participants=Olympia%2BTabor|stage=before|session=1,Olympia,Tabor,B,before,non-partner,AAKK,4,1,2022-03-01T09:22:30,before_phees_2022-03-01_09-22-30_0000047_labelled_Olympia_pheeseq_07.txt
before_phees_2022-03-01_09-22-30_0000047_labelled_Olympia_pheeseq_08.txt::sequence=6,focal=Olympia|conspecific=Tabor|stage=before|session=1,participants=Olympia%2BTabor|stage=before|session=1,Olympia,Tabor,B,before,non-partner,AP,2,1,2022-03-01T09:22:30,before_phees_2022-03-01_09-22-30_0000047_labelled_Olympia_pheeseq_08.txt
before_phees_2022-03-01_09-22-30_0000047_labelled_Tabor_pheeseq_01.txt::sequence=1,focal=Tabor|conspecific=Olympia|stage=before|session=1,participants=Olympia%2BTabor|stage=before|session=1,Tabor,Olympia,A,before,non-partner,AAAP,4,1,2022-03-01T09:22:30,before_phees_2022-03-01_09-22-30_0000047_labelled_Tabor_pheeseq_01.txt
before_phees_2022-03-01_09-22-30_0000047_labelled_Tabor_pheeseq_14.txt::sequence=5,focal=Tabor|conspecific=Olympia|stage=before|session=1,participants=Olympia%2BTabor|stage=before|session=1,Tabor,Olympia,A,before,non-partner,AAAP,4,1,2022-03-01T09:22:30,before_phees_2022-03-01_09-22-30_0000047_labelled_Tabor_pheeseq_14.txt
before_phees_2022-03-01_09-22-30_0000047_labelled_Tabor_pheeseq_15.txt::sequence=6,focal=Tabor|conspecific=Olympia|stage=before|session=1,participants=Olympia%2BTabor|stage=before|session=1,Tabor,Olympia,A,before,non-partner,AAAP,4,1,2022-03-01T09:22:30,before_phees_2022-03-01_09-22-30_0000047_labelled_Tabor_pheeseq_15.txt
before_trills_2022-03-03_09-27-19_0000048_labelled_Lola_pheeseqX_03.txt::sequence=1,focal=Lola|conspecific=Wuschel|stage=before|session=1,participants=Lola%2BWuschel|stage=before|session=1,Lola,Wuschel,A,before,non-partner,AP,2,1,2022-03-03T09:27:19,before_trills_2022-03-03_09-27-19_0000048_labelled_Lola_pheeseqX_03.txt
before_trills_2022-03-03_10-14-47_0000050_labelled_Nougatti_pheeseq_24.txt::sequence=1,focal=Nougatti|conspecific=Tabor|stage=before|session=2,participants=Nougatti%2BTabor|stage=before|session=2,Nougatti,Tabor,C,before,non-partner,PAAPPP,6,2,2022-03-03T10:14:47,before_trills_2022-03-03_10-14-47_0000050_labelled_Nougatti_pheeseq_24.txt
before_trills_2022-03-03_10-14-47_0000050_labelled_Tabor_pheeseq_02.txt::sequence=1,focal=Tabor|conspecific=Nougatti|stage=before|session=2,participants=Nougatti%2BTabor|stage=before|session=2,Tabor,Nougatti,A,before,non-partner,AAPP,4,2,2022-03-03T10:14:47,before_trills_2022-03-03_10-14-47_0000050_labelled_Tabor_pheeseq_02.txt
before_trills_2022-03-03_10-14-47_0000050_labelled_Tabor_pheeseq_04.txt::sequence=2,focal=Tabor|conspecific=Nougatti|stage=before|session=2,participants=Nougatti%2BTabor|stage=before|session=2,Tabor,Nougatti,A,before,non-partner,APPAA,5,2,2022-03-03T10:14:47,before_trills_2022-03-03_10-14-47_0000050_labelled_Tabor_pheeseq_04.txt
before_trills_2022-03-03_10-14-47_0000050_labelled_Tabor_pheeseq_05.txt::sequence=3,focal=Tabor|conspecific=Nougatti|stage=before|session=2,participants=Nougatti%2BTabor|stage=before|session=2,Tabor,Nougatti,A,before,non-partner,APAAP,5,2,2022-03-03T10:14:47,before_trills_2022-03-03_10-14-47_0000050_labelled_Tabor_pheeseq_05.txt
before_trills_2022-03-03_10-14-47_0000050_labelled_Tabor_pheeseq_06.txt::sequence=4,focal=Tabor|conspecific=Nougatti|stage=before|session=2,participants=Nougatti%2BTabor|stage=before|session=2,Tabor,Nougatti,A,before,non-partner,APAAP,5,2,2022-03-03T10:14:47,before_trills_2022-03-03_10-14-47_0000050_labelled_Tabor_pheeseq_06.txt
before_phees_2022-03-04_09-21-06_0000051_labelled_Odin_pheeseq_03.txt::sequence=1,focal=Odin|conspecific=Olympia|stage=before|session=2,participants=Odin%2BOlympia|stage=before|session=2,Odin,Olympia,C,before,non-partner,AAA,3,2,2022-03-04T09:21:06,before_phees_2022-03-04_09-21-06_0000051_labelled_Odin_pheeseq_03.txt
before_phees_2022-03-04_09-21-06_0000051_labelled_Odin_pheeseq_05.txt::sequence=2,focal=Odin|conspecific=Olympia|stage=before|session=2,participants=Odin%2BOlympia|stage=before|session=2,Odin,Olympia,C,before,non-partner,AAAAPP,6,2,2022-03-04T09:21:06,before_phees_2022-03-04_09-21-06_0000051_labelled_Odin_pheeseq_05.txt
before_phees_2022-03-04_09-21-06_0000051_labelled_Odin_pheeseq_07.txt::sequence=3,focal=Odin|conspecific=Olympia|stage=before|session=2,participants=Odin%2BOlympia|stage=before|session=2,Odin,Olympia,C,before,non-partner,AAAA,4,2,2022-03-04T09:21:06,before_phees_2022-03-04_09-21-06_0000051_labelled_Odin_pheeseq_07.txt
before_phees_2022-03-04_09-21-06_0000051_labelled_Odin_pheeseq_08.txt::sequence=4,focal=Odin|conspecific=Olympia|stage=before|session=2,participants=Odin%2BOlympia|stage=before|session=2,Odin,Olympia,C,before,non-partner,AP,2,2,2022-03-04T09:21:06,before_phees_2022-03-04_09-21-06_0000051_labelled_Odin_pheeseq_08.txt
before_phees_2022-03-04_09-21-06_0000051_labelled_Odin_pheeseq_09.txt::sequence=5,focal=Odin|conspecific=Olympia|stage=before|session=2,participants=Odin%2BOlympia|stage=before|session=2,Odin,Olympia,C,before,non-partner,AAAA,4,2,2022-03-04T09:21:06,before_phees_2022-03-04_09-21-06_0000051_labelled_Odin_pheeseq_09.txt
before_phees_2022-03-04_09-21-06_0000051_labelled_Odin_pheeseq_10.txt::sequence=6,focal=Odin|conspecific=Olympia|stage=before|session=2,participants=Odin%2BOlympia|stage=before|session=2,Odin,Olympia,C,before,non-partner,AP,2,2,2022-03-04T09:21:06,before_phees_2022-03-04_09-21-06_0000051_labelled_Odin_pheeseq_10.txt
before_phees_2022-03-04_09-21-06_0000051_labelled_Odin_pheeseq_11.txt::sequence=7,focal=Odin|conspecific=Olympia|stage=before|session=2,participants=Odin%2BOlympia|stage=before|session=2,Odin,Olympia,C,before,non-partner,AAAAKK,6,2,2022-03-04T09:21:06,before_phees_2022-03-04_09-21-06_0000051_labelled_Odin_pheeseq_11.txt
before_phees_2022-03-04_09-21-06_0000051_labelled_Odin_pheeseq_13.txt::sequence=8,focal=Odin|conspecific=Olympia|stage=before|session=2,participants=Odin%2BOlympia|stage=before|session=2,Odin,Olympia,C,before,non-partner,AAAAK,5,2,2022-03-04T09:21:06,before_phees_2022-03-04_09-21-06_0000051_labelled_Odin_pheeseq_13.txt
before_phees_2022-03-04_09-21-06_0000051_labelled_Odin_pheeseq_14.txt::sequence=9,focal=Odin|conspecific=Olympia|stage=before|session=2,participants=Odin%2BOlympia|stage=before|session=2,Odin,Olympia,C,before,non-partner,AP,2,2,2022-03-04T09:21:06,before_phees_2022-03-04_09-21-06_0000051_labelled_Odin_pheeseq_14.txt
before_phees_2022-03-04_09-21-06_0000051_labelled_Odin_pheeseq_15.txt::sequence=10,focal=Odin|conspecific=Olympia|stage=before|session=2,participants=Odin%2BOlympia|stage=before|session=2,Odin,Olympia,C,before,non-partner,AAAA,4,2,2022-03-04T09:21:06,before_phees_2022-03-04_09-21-06_0000051_labelled_Odin_pheeseq_15.txt
before_phees_2022-03-04_09-21-06_0000051_labelled_Odin_pheeseq_16.txt::sequence=11,focal=Odin|conspecific=Olympia|stage=before|session=2,participants=Odin%2BOlympia|stage=before|session=2,Odin,Olympia,C,before,non-partner,AP,2,2,2022-03-04T09:21:06,before_phees_2022-03-04_09-21-06_0000051_labelled_Odin_pheeseq_16.txt
before_phees_2022-03-04_09-21-06_0000051_labelled_Odin_pheeseq_17.txt::sequence=12,focal=Odin|conspecific=Olympia|stage=before|session=2,participants=Odin%2BOlympia|stage=before|session=2,Odin,Olympia,C,before,non-partner,AAA,3,2,2022-03-04T09:21:06,before_phees_2022-03-04_09-21-06_0000051_labelled_Odin_pheeseq_17.txt
before_phees_2022-03-04_09-21-06_0000051_labelled_Odin_pheeseq_20.txt::sequence=13,focal=Odin|conspecific=Olympia|stage=before|session=2,participants=Odin%2BOlympia|stage=before|session=2,Odin,Olympia,C,before,non-partner,AAAAK,5,2,2022-03-04T09:21:06,before_phees_2022-03-04_09-21-06_0000051_labelled_Odin_pheeseq_20.txt
before_phees_2022-03-04_09-21-06_0000051_labelled_Odin_pheeseq_23.txt::sequence=15,focal=Odin|conspecific=Olympia|stage=before|session=2,participants=Odin%2BOlympia|stage=before|session=2,Odin,Olympia,C,before,non-partner,AA,2,2,2022-03-04T09:21:06,before_phees_2022-03-04_09-21-06_0000051_labelled_Odin_pheeseq_23.txt
before_phees_2022-03-04_09-21-06_0000051_labelled_Odin_pheeseq_24.txt::sequence=16,focal=Odin|conspecific=Olympia|stage=before|session=2,participants=Odin%2BOlympia|stage=before|session=2,Odin,Olympia,C,before,non-partner,AAAA,4,2,2022-03-04T09:21:06,before_phees_2022-03-04_09-21-06_0000051_labelled_Odin_pheeseq_24.txt
before_phees_2022-03-04_09-21-06_0000051_labelled_Odin_pheeseq_25.txt::sequence=17,focal=Odin|conspecific=Olympia|stage=before|session=2,participants=Odin%2BOlympia|stage=before|session=2,Odin,Olympia,C,before,non-partner,APAAAA,6,2,2022-03-04T09:21:06,before_phees_2022-03-04_09-21-06_0000051_labelled_Odin_pheeseq_25.txt
before_phees_2022-03-04_09-21-06_0000051_labelled_Odin_pheeseq_27.txt::sequence=18,focal=Odin|conspecific=Olympia|stage=before|session=2,participants=Odin%2BOlympia|stage=before|session=2,Odin,Olympia,C,before,non-partner,AAA,3,2,2022-03-04T09:21:06,before_phees_2022-03-04_09-21-06_0000051_labelled_Odin_pheeseq_27.txt
before_phees_2022-03-04_09-21-06_0000051_labelled_Odin_pheeseq_52.txt::sequence=28,focal=Odin|conspecific=Olympia|stage=before|session=2,participants=Odin%2BOlympia|stage=before|session=2,Odin,Olympia,C,before,non-partner,PA,2,2,2022-03-04T09:21:06,before_phees_2022-03-04_09-21-06_0000051_labelled_Odin_pheeseq_52.txt
before_phees_2022-03-04_09-21-06_0000051_labelled_Odin_pheeseq_54.txt::sequence=29,focal=Odin|conspecific=Olympia|stage=before|session=2,participants=Odin%2BOlympia|stage=before|session=2,Odin,Olympia,C,before,non-partner,AA,2,2,2022-03-04T09:21:06,before_phees_2022-03-04_09-21-06_0000051_labelled_Odin_pheeseq_54.txt
before_phees_2022-03-04_09-21-06_0000051_labelled_Odin_pheeseq_59.txt::sequence=30,focal=Odin|conspecific=Olympia|stage=before|session=2,participants=Odin%2BOlympia|stage=before|session=2,Odin,Olympia,C,before,non-partner,AA,2,2,2022-03-04T09:21:06,before_phees_2022-03-04_09-21-06_0000051_labelled_Odin_pheeseq_59.txt
before_phees_2022-03-04_09-21-06_0000051_labelled_Odin_phee_48.txt::sequence=38,focal=Odin|conspecific=Olympia|stage=before|session=2,participants=Odin%2BOlympia|stage=before|session=2,Odin,Olympia,C,before,non-partner,PA,2,2,2022-03-04T09:21:06,before_phees_2022-03-04_09-21-06_0000051_labelled_Odin_phee_48.txt
before_phees_2022-03-04_09-21-06_0000051_labelled_Olympia_pheeseq_02.txt::sequence=1,focal=Olympia|conspecific=Odin|stage=before|session=2,participants=Odin%2BOlympia|stage=before|session=2,Olympia,Odin,B,before,non-partner,AAP,3,2,2022-03-04T09:21:06,before_phees_2022-03-04_09-21-06_0000051_labelled_Olympia_pheeseq_02.txt
before_phees_2022-03-04_09-21-06_0000051_labelled_Olympia_pheeseq_49.txt::sequence=5,focal=Olympia|conspecific=Odin|stage=before|session=2,participants=Odin%2BOlympia|stage=before|session=2,Olympia,Odin,B,before,non-partner,AA,2,2,2022-03-04T09:21:06,before_phees_2022-03-04_09-21-06_0000051_labelled_Olympia_pheeseq_49.txt
before_phees_2022-03-04_09-51-13_0000052_labelled_Tabor_pheeseq_20.txt::sequence=1,focal=Tabor|conspecific=Lola|stage=before|session=2,participants=Lola%2BTabor|stage=before|session=2,Tabor,Lola,A,before,partner,AAAP,4,2,2022-03-04T09:51:13,before_phees_2022-03-04_09-51-13_0000052_labelled_Tabor_pheeseq_20.txt
before_phees_2022-03-07_09-19-31_0000054_labelled_Wuschel_pheeseq_02.txt::sequence=1,focal=Wuschel|conspecific=Lola|stage=before|session=2,participants=Lola%2BWuschel|stage=before|session=2,Wuschel,Lola,B,before,non-partner,AA,2,2,2022-03-07T09:19:31,before_phees_2022-03-07_09-19-31_0000054_labelled_Wuschel_pheeseq_02.txt
before_phees_2022-03-07_09-19-31_0000054_labelled_Wuschel_pheeseq_03.txt::sequence=2,focal=Wuschel|conspecific=Lola|stage=before|session=2,participants=Lola%2BWuschel|stage=before|session=2,Wuschel,Lola,B,before,non-partner,AAPS,4,2,2022-03-07T09:19:31,before_phees_2022-03-07_09-19-31_0000054_labelled_Wuschel_pheeseq_03.txt
before_phees_2022-03-07_09-19-31_0000054_labelled_Wuschel_pheeseq_04.txt::sequence=3,focal=Wuschel|conspecific=Lola|stage=before|session=2,participants=Lola%2BWuschel|stage=before|session=2,Wuschel,Lola,B,before,non-partner,AAPS,4,2,2022-03-07T09:19:31,before_phees_2022-03-07_09-19-31_0000054_labelled_Wuschel_pheeseq_04.txt
before_phees_2022-03-07_09-19-31_0000054_labelled_Wuschel_pheeseq_05.txt::sequence=4,focal=Wuschel|conspecific=Lola|stage=before|session=2,participants=Lola%2BWuschel|stage=before|session=2,Wuschel,Lola,B,before,non-partner,AAPPS,5,2,2022-03-07T09:19:31,before_phees_2022-03-07_09-19-31_0000054_labelled_Wuschel_pheeseq_05.txt
before_phees_2022-03-07_09-19-31_0000054_labelled_Wuschel_pheeseq_06.txt::sequence=5,focal=Wuschel|conspecific=Lola|stage=before|session=2,participants=Lola%2BWuschel|stage=before|session=2,Wuschel,Lola,B,before,non-partner,AAAPPP,6,2,2022-03-07T09:19:31,before_phees_2022-03-07_09-19-31_0000054_labelled_Wuschel_pheeseq_06.txt
before_phees_2022-03-07_09-19-31_0000054_labelled_Wuschel_pheeseq_08.txt::sequence=6,focal=Wuschel|conspecific=Lola|stage=before|session=2,participants=Lola%2BWuschel|stage=before|session=2,Wuschel,Lola,B,before,non-partner,AA,2,2,2022-03-07T09:19:31,before_phees_2022-03-07_09-19-31_0000054_labelled_Wuschel_pheeseq_08.txt
before_phees_2022-03-07_09-19-31_0000054_labelled_Wuschel_pheeseq_09.txt::sequence=7,focal=Wuschel|conspecific=Lola|stage=before|session=2,participants=Lola%2BWuschel|stage=before|session=2,Wuschel,Lola,B,before,non-partner,AAA,3,2,2022-03-07T09:19:31,before_phees_2022-03-07_09-19-31_0000054_labelled_Wuschel_pheeseq_09.txt
before_phees_2022-03-07_09-19-31_0000054_labelled_Wuschel_pheeseq_11.txt::sequence=8,focal=Wuschel|conspecific=Lola|stage=before|session=2,participants=Lola%2BWuschel|stage=before|session=2,Wuschel,Lola,B,before,non-partner,AA,2,2,2022-03-07T09:19:31,before_phees_2022-03-07_09-19-31_0000054_labelled_Wuschel_pheeseq_11.txt
before_phees_2022-03-07_09-19-31_0000054_labelled_Wuschel_pheeseq_12.txt::sequence=9,focal=Wuschel|conspecific=Lola|stage=before|session=2,participants=Lola%2BWuschel|stage=before|session=2,Wuschel,Lola,B,before,non-partner,AAPPA,5,2,2022-03-07T09:19:31,before_phees_2022-03-07_09-19-31_0000054_labelled_Wuschel_pheeseq_12.txt
before_phees_2022-03-07_09-19-31_0000054_labelled_Wuschel_pheeseq_13.txt::sequence=10,focal=Wuschel|conspecific=Lola|stage=before|session=2,participants=Lola%2BWuschel|stage=before|session=2,Wuschel,Lola,B,before,non-partner,AA,2,2,2022-03-07T09:19:31,before_phees_2022-03-07_09-19-31_0000054_labelled_Wuschel_pheeseq_13.txt
before_phees_2022-03-07_09-19-31_0000054_labelled_Wuschel_pheeseq_14.txt::sequence=11,focal=Wuschel|conspecific=Lola|stage=before|session=2,participants=Lola%2BWuschel|stage=before|session=2,Wuschel,Lola,B,before,non-partner,AAPPA,5,2,2022-03-07T09:19:31,before_phees_2022-03-07_09-19-31_0000054_labelled_Wuschel_pheeseq_14.txt
