.draw,partner_after,nonpartner_after,nonpartner_minus_partner
62,0.279576671163852,-0.31117981573259895,-0.590756486896451
63,0.4474258191496323,-0.35436370019889246,-0.8017895193485247
64,0.5333056248488149,-0.47724598569885374,-1.0105516105476686
65,0.3287193908192324,-0.594872102556096,-0.9235914933753284
66,1.174539538136305,-0.34455270076509703,-1.519092238901402
67,-0.5488696546504074,-0.6576461404227958,-0.10877648577238841
68,0.29826262734323655,-0.5152863237527018,-0.8135489510959384
69,0.5740496788982032,-0.4542083035835558,-1.028257982481759
70,0.20182821666022582,-0.3930682982756613,-0.5948965149358871
71,0.8931218394525587,-0.5871975997856934,-1.4803194392382522
72,-0.04196939048102442,-0.4034339916576599,-0.3614646011766355
73,1.048552557721929,-0.687928040300944,-1.736480598022873
74,1.7669500711149146,-0.6971417347035188,-2.4640918058184336
75,0.49997033948304664,-0.6609687435721016,-1.1609390830551483
76,-0.14296913018990218,-0.35203842051679163,-0.20906929032688945
77,0.7851046844084919,-0.40982929723985395,-1.194933981648346
78,0.08376143935010795,-0.6888288597836956,-0.7725902991338035
79,0.962084154632072,-0.5177646945244097,-1.4798488491564816
80,-0.023683036752019954,-0.7941824191315792,-0.7704993823795592
81,1.0767528045642027,-0.571789624692417,-1.6485424292566198
82,0.42097991662550593,-0.5427295288762511,-0.9637094455017571
83,0.8236971744659143,-0.7609484233940447,-1.584645597859959
84,0.3845088516664923,-0.4754507175427819,-0.8599595692092742
85,0.2324594916089799,-0.909065890826723,-1.1415253824357028
86,0.11524781946101068,-0.7420733976430007,-0.8573212171040114
87,0.21205889553635224,-0.3181715441229353,-0.5302304396592875
88,0.5665676314365875,-0.5289836913520067,-1.0955513227885942
89,0.5286225473813574,-0.5007279194181563,-1.0293504667995137
90,0.28068254715099444,-0.6266106550890406,-0.9072932022400351
91,0.7856493648426937,-0.6553534374678761,-1.4410028023105697
92,0.4425682328145171,-0.5258568171704785,-0.9684250499849956
93,0.19079771309836288,-0.5216324365284516,-0.7124301496268145
94,-0.05128226222834998,-0.6112001081742191,-0.5599178459458691
95,0.21658258636522357,-0.489626162929652,-0.7062087492948755
96,1.2173278539587133,-0.45391068181750055,-1.6712385357762138
97,0.25595367904755456,-0.5597810228094264,-0.8157347018569809
98,0.20326440276985833,-0.560370670449756,-0.7636350732196143
99,0.4491424524419955,-0.5458546066222775,-0.9949970590642729
100,0.03996359469883598,-0.5590732809868715,-0.5990368756857074
101,0.38750235111214737,-0.5236432746713333,-0.9111456257834807
102,0.4503856889445744,-0.554953148781093,-1.0053388377256676
103,0.5247515975801387,-0.41614508876442546,-0.9408966863445641
104,0.9510735865186829,-0.5717605362778027,-1.5228341227964854
105,-0.2958554572868223,-0.2334440085620355,0.06241144872478677
106,0.9921446404088047,-0.28219516087858504,-1.2743398012873897
107,0.3646593428667183,-0.36972829984245215,-0.7343876427091705
108,-0.1343545083726046,-0.361987402004798,-0.2276328936321934
109,-0.2088471470166574,-0.34999235553911323,-0.14114520852245582
110,0.7615843480283737,-0.6316613235698121,-1.3932456715981858
111,0.3787228969008218,-0.6116269065764441,-0.990349803477266
112,1.2728796136555853,-0.4547759310533888,-1.727655544708974
113,0.6697115411285228,-0.6285528841759634,-1.2982644253044864
114,0.6850362473797866,-0.5294633937632276,-1.2144996411430142
115,0.0641331847772285,-0.5967563227480622,-0.6608895075252907
116,1.2992989684028147,-0.6280960244412785,-1.9273949928440932
117,0.14307243123727162,-0.5214806015456918,-0.6645530327829634
