pair,stage,session_focal,session_partner,sess_pair,metric,distance,z_distance,distance_01
Wuschel-Olympia,before,6.0,5.0,"(6.0,5.0)",T_PC_pairwise,3.559468456829203,-0.19375467324780904,0.3257545888777117
Wuschel-Olympia,before,6.0,5.0,"(6.0,5.0)",M_PC_pairwise,10.995970325179124,-0.5212120929279584,0.30226910798934975
Wuschel-Olympia,before,6.0,5.0,"(6.0,5.0)",spectro_DTW,0.007191265632192171,-1.1124481588297366,0.15053563623939628
Wuschel-Olympia,before,6.0,6.0,"(6.0,6.0)",T_PC_pairwise,3.956848453620352,0.3417736898661643,0.4471540994474108
Wuschel-Olympia,before,6.0,6.0,"(6.0,6.0)",M_PC_pairwise,14.003416321024071,0.8779842182101598,0.5960617710552821
Wuschel-Olympia,before,6.0,6.0,"(6.0,6.0)",spectro_DTW,0.008618465268224577,-0.7166914213480379,0.24647338013639794
Wuschel-Olympia,after,3.0,1.0,"(3.0,1.0)",T_PC_pairwise,3.4222751167328775,-0.37864300543665375,0.28384205056273026
Wuschel-Olympia,after,3.0,1.0,"(3.0,1.0)",M_PC_pairwise,12.222356968279723,0.04935697778059696,0.42207288778217233
Wuschel-Olympia,after,3.0,1.0,"(3.0,1.0)",spectro_DTW,0.008499296889683768,-0.7497363349758212,0.2384627661392896
Wuschel-Olympia,after,3.0,2.0,"(3.0,2.0)",T_PC_pairwise,2.785688021392145,-1.236538339625994,0.08936481860993978
Wuschel-Olympia,after,3.0,2.0,"(3.0,2.0)",M_PC_pairwise,9.515557387357886,-1.2099653820717797,0.15764989951788827
Wuschel-Olympia,after,3.0,2.0,"(3.0,2.0)",spectro_DTW,0.0052074214858411644,-1.6625601874557117,0.017179708421693862
Wuschel-Olympia,after,3.0,3.0,"(3.0,3.0)",T_PC_pairwise,3.024898909102856,-0.9141662620951629,0.16244369758100738
Wuschel-Olympia,after,3.0,3.0,"(3.0,3.0)",M_PC_pairwise,9.794765848345058,-1.0800653109843703,0.1849253343610385
Wuschel-Olympia,after,3.0,3.0,"(3.0,3.0)",spectro_DTW,0.00570465647235935,-1.5246789190907262,0.05060432652615617
Wuschel-Olympia,after,4.0,1.0,"(4.0,1.0)",T_PC_pairwise,3.068739366044988,-0.8550847574045083,0.1758369485219298
Wuschel-Olympia,after,4.0,1.0,"(4.0,1.0)",M_PC_pairwise,10.979009296926924,-0.5291031101553256,0.30061221185042153
Wuschel-Olympia,after,4.0,1.0,"(4.0,1.0)",spectro_DTW,0.00738912324901034,-1.0575830348898614,0.16383581716092618
Wuschel-Olympia,after,4.0,2.0,"(4.0,2.0)",T_PC_pairwise,2.4931679678448857,-1.6307524085754879,0.0
Wuschel-Olympia,after,4.0,2.0,"(4.0,2.0)",M_PC_pairwise,8.573244004005126,-1.6483710630864545,0.06559678909783026
Wuschel-Olympia,after,4.0,2.0,"(4.0,2.0)",spectro_DTW,0.004951850814584733,-1.7334289100218352,0.0
Wuschel-Olympia,after,4.0,3.0,"(4.0,3.0)",T_PC_pairwise,2.606703201177458,-1.4777468769600886,0.03468499136919278
Wuschel-Olympia,after,4.0,3.0,"(4.0,3.0)",M_PC_pairwise,7.90175412180789,-1.96077772556186,0.0
Wuschel-Olympia,after,4.0,3.0,"(4.0,3.0)",spectro_DTW,0.005173606151549903,-1.671937044090265,0.014906608850252473
