pair,context,stage,individual_1,conspecific_1,session_number_1,session_1_id,individual_2,conspecific_2,session_number_2,session_2_id,comparison_id,metric,distance,z_distance,distance_01
Odin-Nougatti,Partner,before,Odin,Nougatti,3.0,Odin__Nougatti__before__3,Nougatti,Odin,2.0,Nougatti__Odin__before__2,Nougatti__Odin__before__2||Odin__Nougatti__before__3,local_alignment,-2.4751174754837812,0.8022311005751398,0.403886488459347
Odin-Nougatti,Partner,before,Odin,Nougatti,3.0,Odin__Nougatti__before__3,Nougatti,Odin,3.0,Nougatti__Odin__before__3,Nougatti__Odin__before__3||Odin__Nougatti__before__3,transition_matrix,2.032861720315815,1.7345942030486148,0.8927372638977131
Odin-Nougatti,Partner,before,Odin,Nougatti,3.0,Odin__Nougatti__before__3,Nougatti,Odin,3.0,Nougatti__Odin__before__3,Nougatti__Odin__before__3||Odin__Nougatti__before__3,bigram,0.3867222864731101,0.34602599979369325,0.42356611764581087
Odin-Nougatti,Partner,before,Odin,Nougatti,3.0,Odin__Nougatti__before__3,Nougatti,Odin,3.0,Nougatti__Odin__before__3,Nougatti__Odin__before__3||Odin__Nougatti__before__3,repeat_A_len,0.4633303605216601,-0.027224187695712287,0.3276813712976041
Odin-Nougatti,Partner,before,Odin,Nougatti,3.0,Odin__Nougatti__before__3,Nougatti,Odin,3.0,Nougatti__Odin__before__3,Nougatti__Odin__before__3||Odin__Nougatti__before__3,local_alignment,-2.718810482571763,-0.32103298473564035,0.20679544465477556
Odin-Nougatti,Partner,before,Odin,Nougatti,3.0,Odin__Nougatti__before__3,Nougatti,Odin,4.0,Nougatti__Odin__before__4,Nougatti__Odin__before__4||Odin__Nougatti__before__3,transition_matrix,1.8521625734117153,1.3931636398696767,0.8099967797887673
Odin-Nougatti,Partner,before,Odin,Nougatti,3.0,Odin__Nougatti__before__3,Nougatti,Odin,4.0,Nougatti__Odin__before__4,Nougatti__Odin__before__4||Odin__Nougatti__before__3,bigram,0.5397143357867148,1.244868668513565,0.6160149147986024
Odin-Nougatti,Partner,before,Odin,Nougatti,3.0,Odin__Nougatti__before__3,Nougatti,Odin,4.0,Nougatti__Odin__before__4,Nougatti__Odin__before__4||Odin__Nougatti__before__3,repeat_A_len,0.5248288915886418,0.19030059466344343,0.3711750093361906
Odin-Nougatti,Partner,before,Odin,Nougatti,3.0,Odin__Nougatti__before__3,Nougatti,Odin,4.0,Nougatti__Odin__before__4,Nougatti__Odin__before__4||Odin__Nougatti__before__3,local_alignment,-2.539946873564813,0.5034103202543989,0.35145456236636896
Odin-Nougatti,Partner,before,Odin,Nougatti,3.0,Odin__Nougatti__before__3,Nougatti,Odin,5.0,Nougatti__Odin__before__5,Nougatti__Odin__before__5||Odin__Nougatti__before__3,transition_matrix,2.1507671673669493,1.9573762353838207,0.9467250880531307
Odin-Nougatti,Partner,before,Odin,Nougatti,3.0,Odin__Nougatti__before__3,Nougatti,Odin,5.0,Nougatti__Odin__before__5,Nougatti__Odin__before__5||Odin__Nougatti__before__3,bigram,0.38832039134828195,0.3554150161336815,0.42557637479532073
